_id,villageID,blockID,districtID,schoolName,udiseCode,schoolType,schoolCategory,classFrom,classTo,location,date,__v,medium,schoolImage,updatedAt,schoolMobile,schoolPhone,schoolWebsite,schoolEmail,schoolAddress,schoolFax,curriculum,double,govtBlockId,govtDistrictId,govtVillageId,isActive,clusterCategory,clusterID,clusterName,categoryID,estd_year,managedBy,principalName,principalType,schoolLatitude,schoolLongitude,schoolPinCode,schoolPincode,status,createdAt,principalTeacherID
67c6d368ba986c86a92708d5,66a377e439f4ada52edf8bd8,66a35d91847ef156cad455df,66a35ba2847ef156cad45591,PHYLLIEWLANG LPS,17070213806,Co-ed,1 - Primary,1,5,THADMUTHLONG PYRDI,,0,,,2025-07-10T07:29:27.974Z,8787461705,,,,THADMUTHLONG PYRDI WEST JAINTIA HILLS DIST,,,true,170702,1707,170702138,true,Individual School,1707020010,PHRAMER,6805f39ecdeffb7bc5d92977,2010,14 - SSA,TNGENLANG SUCHIANG,1- Head Master/Principal,25.480291,92.302462,793150,,Active,2025-03-04T10:18:16.405Z,
67c6d369ba986c86a92708ea,67c6d369ba986c86a92708e8,67c6ba90ba986c86a9253104,67c6b7ffe202caba88179189,PHYLLUT RCLPS,17040411102,Co-ed,1 - Primary,1,5,PHYLLUT,,0,,,2025-07-10T07:29:27.750Z,8787733933,,,,Phyllut West Khasi Hills District,,,true,170404,1704,170404111,true,Grouping Cluster 2959,1704040006,MARNGOR CRC,6805f39ecdeffb7bc5d92977,1972,14 - SSA,Marcia Pariong,1- Head Master/Principal,25.53113342,91.26190325,793119,,Active,2025-03-04T10:18:17.305Z,
67c6d36aba986c86a92708ff,67c6d36aba986c86a92708fd,67c6bb15ba986c86a9253cfa,67c6ada257f5829f07d44d07,PIKAPARA SSA L.P.SCHOOL,17030402223,Co-ed,1 - Primary,1,5,PIKAPARA,,0,,,2025-07-10T07:29:27.749Z,7005729007,,,,"PIKAPARA, SOUTH GARO HILLS",,,true,170304,1703,170304022,true,Grouping Cluster 1914,1703040001,RUGAPARA   C.R.C.,6805f39ecdeffb7bc5d92977,2005,14 - SSA,NILBON D MARAK,1- Head Master/Principal,25.26007,90.319516,794103,,Active,2025-03-04T10:18:18.208Z,
67c6d36bba986c86a9270914,67c6d36bba986c86a9270912,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,PILJIGRE LPS,17010515401,Co-ed,1 - Primary,1,5,PILJIGRE,,0,,,2025-07-10T07:29:27.748Z,8787605022,,,,PILJIGRE P.O SESENGPARA,,,true,170105,1701,170105154,true,Individual School,1701050006,SESENGPARA CRC,6805f39ecdeffb7bc5d92977,2005,14 - SSA,SUPPER D SANGMA,1- Head Master/Principal,25.234967,90.1514,794103,,Active,2025-03-04T10:18:19.094Z,
67c6d36bba986c86a9270927,67c6c599ba986c86a9260351,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,PILLANGGAGRE L.P.SCHOOL,17010511907,Co-ed,1 - Primary,1,5,JOSIPARA,,0,,,2025-07-10T07:29:27.748Z,8131869879,,,,PILLANGGAGRE P.O JOSIPARA,,,true,170105,1701,170105119,true,Individual School,1701050008,MARAPARA CRC,6805f39ecdeffb7bc5d92977,1999,14 - SSA,SURUPHA D SANGMA,1- Head Master/Principal,25.33109,90.2147967,794103,,Active,2025-03-04T10:18:19.886Z,
67c6d36cba986c86a927093c,67c6d36cba986c86a927093a,66a36f8b41e59281263c3721,66a36d363fae128449d03aaa,PILLANGKATA GOVT LP SCHOOL,17050114002,Co-ed,1 - Primary,1,5,PILLANGKATA,,0,,,2025-07-10T07:29:27.750Z,8582937743,,,,Pillangkata PO Pillangkatta Ri Bhoi District,,,true,170501,1705,170501140,true,Grouping Cluster 1583,1705010007,PILANGKATA CRC,6805f39ecdeffb7bc5d92977,1957,1 - Department of Education,Pillangkatta Govt. L.P. school,1- Head Master/Principal,26.08983128,91.80075949,781029,,Active,2025-03-04T10:18:20.990Z,
67c6d36eba986c86a927094f,67c6d36cba986c86a927093a,66a36f8b41e59281263c3721,66a36d363fae128449d03aaa,PILLANGKATA UP SCHOOL,17050114001,Co-ed,4 - Upper Primary only,6,8,PILLANGKATA,,0,,,2025-07-10T07:29:27.750Z,9365701159,,,,Pillangkatta PO Pillangkatta Ri Bhoi District,,,true,170501,1705,170501140,true,Grouping Cluster 1583,1705010007,PILANGKATA CRC,68060670cdeffb7bc5d9297a,1975,11 - Deficit,WELLESLEY K SANGMA ,1- Head Master/Principal,26.07446595,91.77288877,781029,,Active,2025-03-04T10:18:22.117Z,
67c6d370ba986c86a927096c,67c6d16aba986c86a926e650,67c6b7ffe202caba8817918c,67c6b7ffe202caba88179189,PINGBAH UPS,17040207404,Co-ed,4 - Upper Primary only,6,8,NONGLWAI I,,0,,,2025-07-10T07:29:27.750Z,9402100636,,,,"PINGBAH, NONGLWAI II, P.O. NONGSTOIN",,,true,170402,1704,170402074,true,Grouping Cluster 1335,1704020023,NONGLWAI CRC,68060670cdeffb7bc5d9297a,1989,14 - SSA,SUPPRITENDENT DKHAR,1- Head Master/Principal,25.47195,91.32194,793119,,Active,2025-03-04T10:18:24.334Z,
67c6d371ba986c86a927097d,67c6d371ba986c86a927097b,65e6b7c250589fd54514465e,65e6b420805e43c45e04c5a4,PINGWAIT PRES SSA UP,17060401604,Co-ed,4 - Upper Primary only,6,8,PINGWAIT,,0,,,2025-07-10T07:29:27.974Z,8837078766,,,,PINGWAIT PRES SSA UP,,,true,170604,1706,170604016,true,Grouping Cluster 1588,1706040003,PINGWAIT,68060670cdeffb7bc5d9297a,2003,14 - SSA,NOTRIALMON SUTING,1- Head Master/Principal,25.468282,92.022952,793015,,Active,2025-03-04T10:18:25.256Z,
67c6d372ba986c86a927098c,67c6d371ba986c86a927097b,65e6b7c250589fd54514465e,65e6b420805e43c45e04c5a4,PINGWAIT PRESBYTERIAN LP,17060401602,Co-ed,1 - Primary,1,5,PINGWAIT,,0,,,2025-07-10T07:29:27.974Z,8415962611,,,,PINGWAIT EAST KHASI HILLS,,,true,170604,1706,170604016,true,Grouping Cluster 1588,1706040003,PINGWAIT,6805f39ecdeffb7bc5d92977,1953,16 - Non- Govt,LAKYNTIEW KHARUMNUID,1- Head Master/Principal,25.44656,92.02672,793015,,Active,2025-03-04T10:18:26.062Z,
67c6d372ba986c86a927099f,66a377e539f4ada52edf8bdd,66a35ba2847ef156cad45594,66a35ba2847ef156cad45591,PINGWAIT RCLPS,17070105404,Co-ed,1 - Primary,1,5,UMLADANG,,0,,,2025-07-10T07:29:27.974Z,9366617966,,,,UMLADANG PINGWAIT WJHD,,,true,170701,1707,170701054,true,Individual School,1707010006,RAKABAH,6805f39ecdeffb7bc5d92977,1995,14 - SSA,Matilda Myrboh,1- Head Master/Principal,25.66706,92.222217,793151,,Active,2025-03-04T10:18:26.962Z,
67c6d374ba986c86a92709b2,67c6d371ba986c86a927097b,65e6b7c250589fd54514465e,65e6b420805e43c45e04c5a4,PINGWAIT ROMAN CATHOLIC LP,17060401601,Co-ed,1 - Primary,1,5,PINGWAIT,,0,,,2025-07-10T07:29:27.974Z,8787831421,,,,PINGWAIT ROMAN CATHOLIC LP,,,true,170604,1706,170604016,true,Individual School,1706040003,PINGWAIT,6805f39ecdeffb7bc5d92977,1969,16 - Non- Govt,MARGARETH KSHIAR,1- Head Master/Principal,25.471815,92.028084,793015,,Active,2025-03-04T10:18:28.156Z,
67c6d375ba986c86a92709c5,67c6d371ba986c86a927097b,65e6b7c250589fd54514465e,65e6b420805e43c45e04c5a4,PINGWAIT UNITARIAN LP,17060401603,Co-ed,1 - Primary,1,5,PINGWAIT,,0,,,2025-07-10T07:29:27.974Z,9366894565,,,,PINGWAIT EAST KHASI HILLS,,,true,170604,1706,170604016,true,Individual School,1706040003,PINGWAIT,6805f39ecdeffb7bc5d92977,1972,16 - Non- Govt,MORILDA MYNSONG,1- Head Master/Principal,25.471556,92.0237269,793015,,Active,2025-03-04T10:18:29.221Z,
67c6d376ba986c86a92709da,67c6d376ba986c86a92709d8,65e6ba7050589fd545144673,65e6b420805e43c45e04c5a4,PISAKUNA SSA LP,17060513901,Co-ed,1 - Primary,1,5,PISAKUNA,,0,,,2025-07-10T07:29:27.974Z,9615106807,,,,"PISAKUNA, EAST KHASI HILLS",,,true,170605,1706,170605139,true,Individual School,1706050009,DHOLAI,6805f39ecdeffb7bc5d92977,1990,14 - SSA,BABULAL HAJONG,1- Head Master/Principal,25.201583,91.381143,793106,,Active,2025-03-04T10:18:30.762Z,
67c6d378ba986c86a92709ef,67c6d378ba986c86a92709ed,66a36f8b41e59281263c3721,66a36d363fae128449d03aaa,PISAMHURU LP SCHOOL,17050127801,Co-ed,1 - Primary,1,5,PISAMHURU,,0,,,2025-07-10T07:29:27.750Z,8729939825,,,dklein@gmail.com,Pisamhuru PO Nongpoh Ri Bhoi District,,,true,170501,1705,170501278,true,Individual School,1705010012,KHULIA CRC,6805f39ecdeffb7bc5d92977,2002,14 - SSA,HONESWAR INGTIH,1- Head Master/Principal,25.931486,92.0460049,793102,,Active,2025-03-04T10:18:32.245Z,
67c6d379ba986c86a9270a04,67c6d379ba986c86a9270a02,66a36f8b41e59281263c3721,66a36d363fae128449d03aaa,PLASHA GOVT LP SCHOOL,17050122301,Co-ed,1 - Primary,1,5,PLASHA,,0,,,2025-07-10T07:29:27.750Z,9862421859,,,,Plasha Nongbah BPO Umden PO Nongpoh,,,true,170501,1705,170501223,true,Grouping Cluster 216,1705010019,KHARPATI CRC,6805f39ecdeffb7bc5d92977,1977,1 - Department of Education,JOSEPHINE SYIEM,1- Head Master/Principal,25.964016,91.992282,793102,,Active,2025-03-04T10:18:33.372Z,
67c6d37aba986c86a9270a19,67c6d37aba986c86a9270a17,66a36f8b41e59281263c3721,66a36d363fae128449d03aaa,PLASHA RCLP SCHOOL,17050123002,Co-ed,1 - Primary,1,5,RONGJARI PLASHA,,0,,,2025-07-10T07:29:27.750Z,9383330477,,,,Rongjari BPO Umden PO Nongpoh,,,true,170501,1705,170501230,true,Grouping Cluster 216,1705010019,KHARPATI CRC,6805f39ecdeffb7bc5d92977,1978,16 - Non- Govt,MORIS INGTI,1- Head Master/Principal,25.964511,91.983106,793102,,Active,2025-03-04T10:18:34.683Z,
67c6d37bba986c86a9270a2c,67c6d37aba986c86a9270a17,66a36f8b41e59281263c3721,66a36d363fae128449d03aaa,PLASHA RCUP SCHOOL,17050123001,Co-ed,4 - Upper Primary only,6,8,RONGJARI PLASHA,,0,,,2025-07-10T07:29:27.750Z,9383330477,,,,Rongjari BPO Umden PO Nongpoh,,,true,170501,1705,170501230,true,Grouping Cluster 216,1705010019,KHARPATI CRC,68060670cdeffb7bc5d9297a,1998,14 - SSA,MORIS INGTI,1- Head Master/Principal,25.954487,91.959565,793102,,Active,2025-03-04T10:18:35.807Z,
67c6d37cba986c86a9270a3d,67c6d37cba986c86a9270a3b,660f8dbdecf58e7e735f49f2,65e6b420805e43c45e04c5a4,PLIETIMAI PRES. LP SCHOOL,17060302402,Co-ed,1 - Primary,1,5,UR-MASI-U-JOH,,0,,,2025-07-10T07:29:27.974Z,6909415970,,,,UR-MASI-U-JOH SMIT E.K.H.D,,,true,170603,1706,170603024,true,Grouping Cluster 2113,1706030005,SMIT,6805f39ecdeffb7bc5d92977,1966,16 - Non- Govt,ABIGAIL KHARMUJAI,1- Head Master/Principal,25.52674,92.01656,793015,,Active,2025-03-04T10:18:36.605Z,
67c6d37dba986c86a9270a57,67c6d37dba986c86a9270a55,67c6b7efe202caba88179029,67c6ada257f5829f07d44d07,PLUTO ENGLISH  SSA U.P.S.,17030106411,Co-ed,4 - Upper Primary only,6,8,RONGRAKGRE,,0,,,2025-07-10T07:29:27.749Z,6009953176,,,,GONGGANGGRE PO GONGGANGGRE,,,true,170301,1703,170301064,true,Grouping Cluster 2981,1703010015,GONGANGGRE CRC,68060670cdeffb7bc5d9297a,2002,14 - SSA,Charan R Momin,1- Head Master/Principal,25.268745,90.4370567,794005,,Active,2025-03-04T10:18:37.973Z,
67c6d37eba986c86a9270a66,67c6ca46ba986c86a9265db1,67c6b7fee202caba88179175,67c6b7fee202caba88179172,POHIAW LPS SOHKYMPHOR,17090100212,Co-ed,1 - Primary,1,5,SOHKYMPHOR,,0,,,2025-07-10T07:29:27.975Z,8974600112,,,,"SOHKYMPHOR, EAST JAINTIA HILLS DISTRICT, MEGHALAYA",,,true,170901,1709,170901002,true,Individual School,1709010014,SOHKYMPHOR CLUSTER,6805f39ecdeffb7bc5d92977,2009,14 - SSA,PYRTASHWA LYNGDOH,,25.430695,92.363271,793160,,Active,2025-03-04T10:18:38.707Z,
67c6d37fba986c86a9270a79,67c6c1ebba986c86a925c25d,66a35d91847ef156cad455df,66a35ba2847ef156cad45591,POHKSEH IONGDHUP LPS,17070207902,Co-ed,1 - Primary,1,5,POHKSEH,,0,,,2025-07-10T07:29:27.974Z,8787365561,,,,"POHKSEH VILL, WEST JAINTIA HILLS , BPO NONGRYNGKOH",,,true,170702,1707,170702079,true,Individual School,1707020005,IOOKSI,6805f39ecdeffb7bc5d92977,2005,14 - SSA,HARKENTINA LATAM,1- Head Master/Principal,25.461988,92.540452,793150,,Active,2025-03-04T10:18:39.574Z,
67c6d380ba986c86a9270a8e,67c6d380ba986c86a9270a8c,67c6b7ffe202caba8817918c,67c6b7ffe202caba88179189,POHLONG LP SCHOOL,17040246601,Co-ed,1 - Primary,1,5,POHLONG,,0,,,2025-07-10T07:29:27.750Z,8787399628,,,,Pohlong BPO Maweit West Khasi Hills,,,true,170402,1704,170402466,true,Individual School,1704020018,NONGSBA,6805f39ecdeffb7bc5d92977,2004,14 - SSA,Shri Justine Langrin,1- Head Master/Principal,25.4463,91.1021,793119,,Active,2025-03-04T10:18:40.529Z,
67c6d381ba986c86a9270aa1,67c6c6a6ba986c86a92619d1,66a35ba2847ef156cad45594,66a35ba2847ef156cad45591,POHLYNGDOH LPS,17070106603,Co-ed,1 - Primary,1,5,NONGJNGI,,0,,,2025-07-10T07:29:27.974Z,8837246702,,,,"Pohlyngdoh, West Jaintia Hills",,,true,170701,1707,170701066,true,Individual School,1707010007,NONGJNGI,6805f39ecdeffb7bc5d92977,1992,16 - Non- Govt,HELBINA PALE,1- Head Master/Principal,25.56588,92.269987,793151,,Active,2025-03-04T10:18:41.632Z,
67c6d382ba986c86a9270ab6,67c6d382ba986c86a9270ab4,66a35ba2847ef156cad45594,66a35ba2847ef156cad45591,POHMUSIANG GOVT LPS,17070115501,Co-ed,1 - Primary,1,5,LOOMIONGKJAM,,0,,,2025-07-10T07:29:27.974Z,6909911502,,,,"Loomiongkjam, Jowai, West Jaintia Hills District",,,true,170701,1707,170701155,true,Grouping Cluster 17,1707010026,IONGPIAH,6805f39ecdeffb7bc5d92977,1866,1 - Department of Education,ANITA CHALLAM,1- Head Master/Principal,25.436192,92.201235,793150,,Active,2025-03-04T10:18:42.723Z,
67c6d384ba986c86a9270ac9,67c6d382ba986c86a9270ab4,66a35ba2847ef156cad45594,66a35ba2847ef156cad45591,POHMUSIANG SSA UPS,17070115502,Co-ed,4 - Upper Primary only,6,8,LOOMIONGKJAM,,0,,,2025-07-10T07:29:27.974Z,8731025004,,,,"LOOMIONGKJAM, WEST JAINTIA HILLS DISTRICT, JOWAI",,,true,170701,1707,170701155,true,Grouping Cluster 17,1707010026,IONGPIAH,68060670cdeffb7bc5d9297a,2005,14 - SSA,Smt. Soneeta Passah,1- Head Master/Principal,25.43618,92.20125,793150,,Active,2025-03-04T10:18:44.721Z,
67c6d385ba986c86a9270ad8,67c6d09aba986c86a926d63b,65e6b7c250589fd54514465e,65e6b420805e43c45e04c5a4,POHSHANG NOHRON LP SCHOOL,17060405503,Co-ed,1 - Primary,1,5,NOHRON,,0,,,2025-07-10T07:29:27.974Z,9366109964,,,,NOHRON EAST KHASI HILLS ,,,true,170604,1706,170604055,true,Individual School,1706040008,NOHRON,6805f39ecdeffb7bc5d92977,1991,16 - Non- Govt,TREBON LYTING,1- Head Master/Principal,25.3392283,92.0251267,793015,,Active,2025-03-04T10:18:45.939Z,
67c6d387ba986c86a9270aeb,66a377de39f4ada52edf8bbf,66a35d91847ef156cad455df,66a35ba2847ef156cad45591,POHSHNONG GOVT LPS,17070202705,Co-ed,1 - Primary,1,5,SHANGPUNG POHSHNONG,,0,,,2025-07-10T07:29:27.974Z,9366594370,,,,"SHANGPUNG POHSHNONG, WEST JAINTIA HILLS DIST",,,true,170702,1707,170702027,true,Individual School,1707020009,SHANGPUNG,6805f39ecdeffb7bc5d92977,1935,1 - Department of Education,WILORA SHULLET,1- Head Master/Principal,25.4728083,92.3548863,793150,,Active,2025-03-04T10:18:47.215Z,
67c6d388ba986c86a9270afe,67c6bdb4ba986c86a925715f,67c6b7fee202caba88179175,67c6b7fee202caba88179172,POHSHNONG LPS BYNDIHATI,17090109808,Co-ed,1 - Primary,1,5,BYNDIHATI,,0,,,2025-07-10T07:29:27.975Z,8257082658,,,,BYNDIHATI EAST JAINTIA HILLS DISTRICT ,,,true,170901,1709,170901098,true,Individual School,1709010008,BYNDIHATI CLUSTER,6805f39ecdeffb7bc5d92977,2005,14 - SSA,KORDOR LAMARE,,25.3191517,92.3814767,793200,,Active,2025-03-04T10:18:48.332Z,
67c6d389ba986c86a9270b13,67c6d389ba986c86a9270b11,67c6b83fe202caba881795c4,67c6b80be202caba8817928a,POITBLI PRESBYTERIAN LPS,17100214301,Co-ed,1 - Primary,1,5,POITBLI,,0,,,2025-07-10T07:29:27.975Z,9863625445,,,,POITBLI PRESBYTERIAN LP SCHOOL,,,true,171002,1710,171002143,true,Individual School,1710020007,NONGJRI,6805f39ecdeffb7bc5d92977,2011,14 - SSA,Rev J A DKHAR,,25.19942,91.18207,793106,,Active,2025-03-04T10:18:49.936Z,
67c6d38bba986c86a9270b28,67c6d38bba986c86a9270b26,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,POKASINDIGRE SSA LPS,17010502401,Co-ed,1 - Primary,1,5,POKASINDIGRE,,0,,,2025-07-10T07:29:27.748Z,6009051136,,,,POKASINDIGRE P.O PURAKHASIA,,,true,170105,1701,170105024,true,Individual School,1701050004,PURAKHASIA CRC,6805f39ecdeffb7bc5d92977,2004,14 - SSA,SEMPHILLA SANGMA,1- Head Master/Principal,25.2598513,90.2432307,794103,,Active,2025-03-04T10:18:51.230Z,
67c6d38dba986c86a9270b3d,67c6d38cba986c86a9270b3b,67c6bb15ba986c86a9253cfa,67c6ada257f5829f07d44d07,POKIRKONA  GOVT. L.P.S.,17030405514,Co-ed,1 - Primary,1,5,POKIRKONA,,0,,,2025-07-10T07:29:27.749Z,9402301393,,,,"POKIRKONA P.O. GASUAPARA, SOUTH GARO HILLS- BAGHMARA",,,true,170304,1703,170304055,true,Grouping Cluster 1115,1703040008,NAMCHAPARA CRC,6805f39ecdeffb7bc5d92977,1962,1 - Department of Education,RIKRAK  R SANGMA,1- Head Master/Principal,25.159702,90.400673,794103,,Active,2025-03-04T10:18:53.058Z,
67c6d38eba986c86a9270b50,67c6d38cba986c86a9270b3b,67c6bb15ba986c86a9253cfa,67c6ada257f5829f07d44d07,POKIRKONA SSA U.P. SCHOOL,17030405515,Co-ed,4 - Upper Primary only,6,8,POKIRKONA,,0,,,2025-07-10T07:29:27.749Z,9862237034,,,,"POKIRKONA P.O GASUAPARA, SOUTH GARO HILLS - BAGHMARA",,,true,170304,1703,170304055,true,Grouping Cluster 1115,1703040008,NAMCHAPARA CRC,68060670cdeffb7bc5d9297a,2007,14 - SSA,JAHANGIR CH SANGMA,1- Head Master/Principal,25.20503357,90.25458468,794103,,Active,2025-03-04T10:18:54.006Z,
67c6d38eba986c86a9270b5f,66a36c24853f3e622c52764b,66a35ba2847ef156cad45594,66a35ba2847ef156cad45591,POLICE PUBLIC UPS- SSA,17070104007,Co-ed,4 - Upper Primary only,6,8,MIHMYNTDU,,0,,,2025-07-10T07:29:27.974Z,8794622139,,,,SALINI COLONY MIHMYNTDU POLICE RESERVE,,,true,170701,1707,170701040,true,Grouping Cluster 18,1707010013,IALONG,68060670cdeffb7bc5d9297a,1995,14 - SSA,Martina Lathong,1- Head Master/Principal,25.462388,92.211765,793150,,Active,2025-03-04T10:18:54.645Z,
67c6d38fba986c86a9270b6e,65e6bd1450589fd5451446a4,65e6bcde50589fd5451446a1,65e6b420805e43c45e04c5a4,POLICE RESERVE LP SCHOOL,17060901003,Co-ed,1 - Primary,1,5,WARD 10,,0,,,2025-07-10T07:29:27.974Z,9366014797,,,,JAIL ROAD SHILLONG 793001,,,true,170609,1706,170609010,true,Individual School,1706090007,KHYNDAI-LAD,6805f39ecdeffb7bc5d92977,1984,16 - Non- Govt,SHILA KHARMUTEE,3- Acting Head Teacher,25.60172,91.80977,793001,,Active,2025-03-04T10:18:55.988Z,
67c6d390ba986c86a9270b83,67c6d390ba986c86a9270b81,65e6ba7050589fd545144673,65e6b420805e43c45e04c5a4,POMBLANG GOVT. LPS,17060511201,Co-ed,1 - Primary,1,5,POMBLANG,,0,,,2025-07-10T07:29:27.974Z,7085368730,,,,"POMBLANG EAST KHASI HILLS, DANGAR-793106",,,true,170605,1706,170605112,true,Grouping Cluster 130,1706050012,JYLLEP,6805f39ecdeffb7bc5d92977,1955,1 - Department of Education,SMT ASHA MARY TARIANG,1- Head Master/Principal,25.232253,91.369884,793106,,Active,2025-03-04T10:18:56.850Z,
67c6d392ba986c86a9270b96,67c6d390ba986c86a9270b81,65e6ba7050589fd545144673,65e6b420805e43c45e04c5a4,POMBLANG SSA UPS,17060511202,Co-ed,4 - Upper Primary only,6,8,POMBLANG,,0,,,2025-07-10T07:29:27.974Z,6009262842,,,,"POMBLANG, P.O. DANGAR, EAST KHASI HILLS, 793106",,,true,170605,1706,170605112,true,Grouping Cluster 130,1706050012,JYLLEP,68060670cdeffb7bc5d9297a,2006,14 - SSA,TEILANG SYIEMLIEH,1- Head Master/Principal,25.199158,91.39547,793106,,Active,2025-03-04T10:18:58.046Z,
67c6d392ba986c86a9270ba7,67c6d392ba986c86a9270ba5,65e6b5ef50589fd545144652,65e6b420805e43c45e04c5a4,POMBOT PRES LP,17060203401,Co-ed,1 - Primary,1,5,POMBOT,,0,,,2025-07-10T07:29:27.974Z,8787633860,,,tnongbet1986@gmail.com,MYLLIEM POMBOT SHILLONG,,,true,170602,1706,170602034,true,Grouping Cluster 525,1706020003,MADAN IING SYIEM,6805f39ecdeffb7bc5d92977,1967,16 - Non- Govt,TYNGSHAINLANG NONGBET,1- Head Master/Principal,25.4908367,91.80635,793009,,Active,2025-03-04T10:18:58.878Z,
67c6d394ba986c86a9270bba,67c6d392ba986c86a9270ba5,65e6b5ef50589fd545144652,65e6b420805e43c45e04c5a4,POMBOT PRES SSA UP SCHOOL,17060203402,Co-ed,4 - Upper Primary only,6,8,POMBOT,,0,,,2025-07-10T07:29:27.974Z,8787633860,,,tnongbet1986@gmail.com,MYLLIEM POMBOT SHILLONG,,,true,170602,1706,170602034,true,Grouping Cluster 525,1706020003,MADAN IING SYIEM,68060670cdeffb7bc5d9297a,1967,14 - SSA,TYNGSHAINLANG NONGBET,1- Head Master/Principal,25.4907203,91.8062086,793009,,Active,2025-03-04T10:19:00.461Z,
67c6d395ba986c86a9270bcb,67c6d395ba986c86a9270bc9,67c6b812e202caba88179302,67c6b7ffe202caba88179189,POMDKHAR COG LPS,17040103501,Co-ed,1 - Primary,1,5,POMDKHAR,,0,,,2025-07-10T07:29:27.749Z,7005106026,,,,"Pomdkhar, West Khasi Hills",,,true,170401,1704,170401035,true,Individual School,1704010021,UMDEIN,6805f39ecdeffb7bc5d92977,1980,16 - Non- Govt,Keyosterly Lyngdoh,1- Head Master/Principal,25.619765,91.030093,793126,,Active,2025-03-04T10:19:01.668Z,
67c6d396ba986c86a9270be0,67c6d396ba986c86a9270bde,65e6b5ef50589fd545144652,65e6b420805e43c45e04c5a4,POMKANIEW GOVT. LP SCHOOL,17060203701,Co-ed,1 - Primary,1,5,POMKANIEW,,0,,,2025-07-10T07:29:27.974Z,9862095736,,,,MYLLIEM POMKANIEW SHILLONG,,,true,170602,1706,170602037,true,Grouping Cluster 526,1706020003,MADAN IING SYIEM,6805f39ecdeffb7bc5d92977,1965,1 - Department of Education,LUICYDORA SYIEMLIEH,1- Head Master/Principal,25.53186,91.82119,793009,,Active,2025-03-04T10:19:02.612Z,
67c6d397ba986c86a9270bf3,67c6d396ba986c86a9270bde,65e6b5ef50589fd545144652,65e6b420805e43c45e04c5a4,POMKANIEW SSA UP SCHOOL,17060203702,Co-ed,4 - Upper Primary only,6,8,POMKANIEW,,0,,,2025-07-10T07:29:27.974Z,9862184850,,,,POMKANIEW MYLLIEM SHILLONG,,,true,170602,1706,170602037,true,Grouping Cluster 526,1706020003,MADAN IING SYIEM,68060670cdeffb7bc5d9297a,1965,14 - SSA,INDIANA KHARKONGOR,1- Head Master/Principal,25.5464,91.83338,793009,,Active,2025-03-04T10:19:03.569Z,
67c6d398ba986c86a9270c02,66a8e43a75242cea9417c77f,660f8dbdecf58e7e735f49f2,65e6b420805e43c45e04c5a4,POMLAHIER LP SCHOOL,17060305133,Co-ed,1 - Primary,1,5,MAWRYNGKNENG,,0,,,2025-07-10T07:29:27.974Z,8794919852,,,,POMLAHIER MAWRYNGKNENG,,,true,170603,1706,170603051,true,Grouping Cluster 904,1706030009,MAWRYNGKNENG,6805f39ecdeffb7bc5d92977,1984,16 - Non- Govt,BELLINDA KHARSATI,1- Head Master/Principal,25.546588,92.049944,793021,,Active,2025-03-04T10:19:04.324Z,
67c6d399ba986c86a9270c15,66a8e43a75242cea9417c77f,660f8dbdecf58e7e735f49f2,65e6b420805e43c45e04c5a4,POMLAHIER UP SSA SCHOOL,17060305134,Co-ed,4 - Upper Primary only,6,8,MAWRYNGKNENG,,0,,,2025-07-10T07:29:27.974Z,9615092910,,,,POMLAHIER MAWRYNGKNENG,,,true,170603,1706,170603051,true,Grouping Cluster 904,1706030009,MAWRYNGKNENG,68060670cdeffb7bc5d9297a,1984,14 - SSA,SAINDURJANAI CHYNE,2- Asst. Head Master/Vice Principal,25.59272,92.07555,793021,,Active,2025-03-04T10:19:05.436Z,
67c6d39aba986c86a9270c24,66a35dd6847ef156cad45689,65e6b5ef50589fd545144652,65e6b420805e43c45e04c5a4,POMLAKRAI LP,17060204804,Co-ed,1 - Primary,1,5,POMLAKRAI,,0,,,2025-07-10T07:29:27.974Z,8014421670,,,,POMLAKRAI MAWBYNNA SHILLONG 793010,,,true,170602,1706,170602048,true,Individual School,1706020004,RANGBIH BIH,6805f39ecdeffb7bc5d92977,1975,16 - Non- Govt,MARIECIA DORA SOHTUN,3- Acting Head Teacher,25.57895,91.76953,793010,,Active,2025-03-04T10:19:06.600Z,
67c6d39bba986c86a9270c37,66a35dd6847ef156cad45689,65e6b5ef50589fd545144652,65e6b420805e43c45e04c5a4,POMLAKRAI PRESBYTERIAN LP SCHOOL,17060204805,Co-ed,1 - Primary,1,5,POMLAKRAI,,0,,,2025-07-10T07:29:27.974Z,9856050558,,,,POMLAKRAI MAWTHARIA SHILLONG,,,true,170602,1706,170602048,true,Grouping Cluster 1707,1706020004,RANGBIH BIH,6805f39ecdeffb7bc5d92977,1909,16 - Non- Govt,ELBALINDA SOHTUN,1- Head Master/Principal,25.48523,91.80095,793010,,Active,2025-03-04T10:19:07.516Z,
